order_id,order_date,order_time,city,pizza_name,category,size,quantity,price,delivery_time,payment_mode,customer_rating,total_amount
275,1/12/2024,10:00:00,Hyderabad,Peppy Paneer,Veg,M,4,244,26,UPI,5,976
276,1/12/2024,11:00:00,Hyderabad,Veg Extravaganza,Veg,L,3,502,22,UPI,5,1506
277,1/12/2024,12:00:00,Mumbai,Farmhouse,Non-Veg,M,4,532,35,UPI,1,2128
278,1/12/2024,13:00:00,Delhi,Pepper Barbecue,Non-Veg,M,4,399,53,Cash,5,1596
279,1/12/2024,14:00:00,Mumbai,Chicken Dominator,Non-Veg,L,4,400,39,UPI,2,1600
280,1/12/2024,15:00:00,Chennai,Chicken Dominator,Veg,L,1,528,58,Card,3,528
281,1/12/2024,16:00:00,Hyderabad,Farmhouse,Veg,M,4,367,52,UPI,1,1468
282,1/12/2024,17:00:00,Pune,Chicken Dominator,Veg,M,2,439,33,Card,4,878
283,1/12/2024,18:00:00,Pune,Margherita,Veg,M,2,571,54,UPI,4,1142
284,1/12/2024,19:00:00,Bangalore,Pepper Barbecue,Veg,L,4,485,30,Card,4,1940
285,1/12/2024,20:00:00,Mumbai,Farmhouse,Veg,M,2,389,39,UPI,4,778
286,1/12/2024,21:00:00,Mumbai,Veg Extravaganza,Veg,L,1,270,49,Wallet,4,270
287,1/12/2024,22:00:00,Bangalore,Pepper Barbecue,Non-Veg,L,3,344,47,Cash,1,1032
288,1/12/2024,23:00:00,Bangalore,Farmhouse,Veg,L,2,558,34,UPI,2,1116
289,1/13/2024,0:00:00,Bangalore,Peppy Paneer,Veg,S,4,588,57,Wallet,2,2352
290,1/13/2024,1:00:00,Hyderabad,Veg Extravaganza,Veg,S,3,408,32,UPI,4,1224
291,1/13/2024,2:00:00,Chennai,Peppy Paneer,Veg,S,3,559,54,Cash,2,1677
292,1/13/2024,3:00:00,Mumbai,Pepper Barbecue,Veg,L,4,577,43,UPI,3,2308
293,1/13/2024,4:00:00,Hyderabad,Veg Extravaganza,Veg,M,2,584,20,UPI,2,1168
294,1/13/2024,5:00:00,Bangalore,Chicken Dominator,Non-Veg,S,1,407,43,UPI,5,407
295,1/13/2024,6:00:00,Mumbai,Farmhouse,Veg,S,2,421,46,Card,4,842
296,1/13/2024,7:00:00,Hyderabad,Pepper Barbecue,Non-Veg,M,2,486,37,UPI,5,972
297,1/13/2024,8:00:00,Chennai,Margherita,Non-Veg,S,1,362,45,Card,5,362
298,1/13/2024,9:00:00,Hyderabad,Veg Extravaganza,Non-Veg,S,3,564,48,UPI,4,1692
299,1/13/2024,10:00:00,Chennai,Veg Extravaganza,Veg,M,1,271,27,Card,1,271
300,1/13/2024,11:00:00,Bangalore,Pepper Barbecue,Non-Veg,S,1,439,45,Card,2,439
301,1/13/2024,12:00:00,Chennai,Pepper Barbecue,Veg,S,4,326,24,Card,3,1304
302,1/13/2024,13:00:00,Mumbai,Peppy Paneer,Veg,L,4,284,52,Card,1,1136
303,1/13/2024,14:00:00,Bangalore,Chicken Dominator,Non-Veg,L,2,214,59,UPI,3,428
304,1/13/2024,15:00:00,Mumbai,Peppy Paneer,Non-Veg,M,4,447,24,UPI,4,1788
305,1/13/2024,16:00:00,Pune,Peppy Paneer,Veg,S,1,511,55,UPI,2,511
306,1/13/2024,17:00:00,Delhi,Chicken Dominator,Veg,L,1,482,32,Wallet,1,482
307,1/13/2024,18:00:00,Chennai,Margherita,Veg,M,4,201,36,Card,4,804
308,1/13/2024,19:00:00,Delhi,Peppy Paneer,Veg,S,4,273,32,Card,1,1092
309,1/13/2024,20:00:00,Delhi,Peppy Paneer,Veg,S,4,263,44,Cash,5,1052
310,1/13/2024,21:00:00,Chennai,Veg Extravaganza,Non-Veg,S,1,460,21,Wallet,2,460
311,1/13/2024,22:00:00,Bangalore,Chicken Dominator,Non-Veg,M,3,546,43,Card,2,1638
312,1/13/2024,23:00:00,Pune,Farmhouse,Non-Veg,L,3,523,55,Card,4,1569
313,1/14/2024,0:00:00,Mumbai,Margherita,Veg,L,4,438,44,Cash,4,1752
314,1/14/2024,1:00:00,Hyderabad,Margherita,Non-Veg,M,2,596,53,Cash,4,1192
315,1/14/2024,2:00:00,Mumbai,Chicken Dominator,Non-Veg,M,2,536,31,Card,2,1072
316,1/14/2024,3:00:00,Hyderabad,Pepper Barbecue,Non-Veg,M,3,540,38,Card,5,1620
317,1/14/2024,4:00:00,Mumbai,Pepper Barbecue,Veg,M,4,478,49,Card,2,1912
318,1/14/2024,5:00:00,Chennai,Veg Extravaganza,Veg,S,1,552,56,UPI,4,552
319,1/14/2024,6:00:00,Pune,Veg Extravaganza,Veg,M,2,579,20,Cash,3,1158
320,1/14/2024,7:00:00,Hyderabad,Chicken Dominator,Veg,L,2,400,22,Card,5,800
321,1/14/2024,8:00:00,Bangalore,Veg Extravaganza,Non-Veg,M,1,492,45,UPI,2,492
322,1/14/2024,9:00:00,Mumbai,Margherita,Non-Veg,L,1,485,34,UPI,3,485
323,1/14/2024,10:00:00,Mumbai,Margherita,Veg,M,4,420,47,Cash,5,1680
324,1/14/2024,11:00:00,Hyderabad,Farmhouse,Veg,M,1,361,23,Card,2,361
325,1/14/2024,12:00:00,Bangalore,Pepper Barbecue,Veg,S,1,382,38,UPI,4,382
326,1/14/2024,13:00:00,Bangalore,Chicken Dominator,Veg,M,1,572,43,UPI,2,572
327,1/14/2024,14:00:00,Chennai,Peppy Paneer,Veg,L,3,464,59,Card,5,1392
328,1/14/2024,15:00:00,Chennai,Pepper Barbecue,Non-Veg,M,1,331,25,UPI,4,331
329,1/14/2024,16:00:00,Chennai,Peppy Paneer,Veg,S,2,521,35,Card,1,1042
330,1/14/2024,17:00:00,Chennai,Farmhouse,Non-Veg,S,4,319,51,Card,3,1276
331,1/14/2024,18:00:00,Chennai,Farmhouse,Veg,M,4,579,49,Card,4,2316
332,1/14/2024,19:00:00,Chennai,Veg Extravaganza,Veg,M,4,418,54,Wallet,4,1672
333,1/14/2024,20:00:00,Pune,Farmhouse,Veg,M,3,359,27,UPI,5,1077
334,1/14/2024,21:00:00,Bangalore,Farmhouse,Non-Veg,L,2,499,24,UPI,5,998
335,1/14/2024,22:00:00,Chennai,Peppy Paneer,Veg,L,1,308,56,UPI,3,308
336,1/14/2024,23:00:00,Bangalore,Veg Extravaganza,Non-Veg,M,2,437,31,UPI,5,874
337,1/15/2024,0:00:00,Bangalore,Farmhouse,Veg,S,4,492,44,UPI,4,1968
338,1/15/2024,1:00:00,Delhi,Pepper Barbecue,Non-Veg,S,1,266,52,Card,3,266
339,1/15/2024,2:00:00,Pune,Farmhouse,Non-Veg,M,4,515,58,UPI,3,2060
340,1/15/2024,3:00:00,Chennai,Veg Extravaganza,Veg,L,4,386,43,Wallet,2,1544
341,1/15/2024,4:00:00,Mumbai,Chicken Dominator,Non-Veg,L,4,235,30,UPI,4,940
342,1/15/2024,5:00:00,Hyderabad,Veg Extravaganza,Veg,M,2,248,54,Card,4,496
343,1/15/2024,6:00:00,Mumbai,Peppy Paneer,Non-Veg,S,2,455,59,Wallet,5,910
344,1/15/2024,7:00:00,Pune,Chicken Dominator,Veg,L,4,306,20,UPI,4,1224
345,1/15/2024,8:00:00,Hyderabad,Pepper Barbecue,Veg,L,4,207,27,UPI,5,828
346,1/15/2024,9:00:00,Pune,Margherita,Non-Veg,M,1,435,42,Card,4,435
347,1/15/2024,10:00:00,Bangalore,Veg Extravaganza,Non-Veg,S,4,377,39,Card,2,1508
348,1/15/2024,11:00:00,Hyderabad,Peppy Paneer,Veg,M,4,441,51,Card,4,1764
349,1/15/2024,12:00:00,Bangalore,Pepper Barbecue,Non-Veg,L,4,240,30,UPI,2,960
350,1/15/2024,13:00:00,Mumbai,Chicken Dominator,Veg,M,4,556,26,Card,4,2224
351,1/15/2024,14:00:00,Mumbai,Pepper Barbecue,Veg,L,2,444,49,Card,4,888
352,1/15/2024,15:00:00,Hyderabad,Veg Extravaganza,Non-Veg,S,4,312,58,UPI,1,1248
353,1/15/2024,16:00:00,Hyderabad,Farmhouse,Veg,S,3,564,32,Wallet,4,1692
354,1/15/2024,17:00:00,Chennai,Veg Extravaganza,Veg,S,4,455,22,Card,2,1820
355,1/15/2024,18:00:00,Pune,Margherita,Non-Veg,L,2,365,26,Card,3,730
356,1/15/2024,19:00:00,Chennai,Veg Extravaganza,Veg,M,3,541,32,Cash,2,1623
357,1/15/2024,20:00:00,Pune,Chicken Dominator,Non-Veg,L,3,277,56,Card,4,831
358,1/15/2024,21:00:00,Chennai,Chicken Dominator,Veg,S,4,406,44,UPI,5,1624
359,1/15/2024,22:00:00,Bangalore,Veg Extravaganza,Veg,L,4,510,42,Card,1,2040
360,1/15/2024,23:00:00,Hyderabad,Chicken Dominator,Veg,L,2,565,52,Cash,5,1130
361,1/16/2024,0:00:00,Mumbai,Farmhouse,Non-Veg,S,3,395,24,Card,1,1185
362,1/16/2024,1:00:00,Pune,Pepper Barbecue,Non-Veg,L,3,520,51,Wallet,1,1560
363,1/16/2024,2:00:00,Pune,Veg Extravaganza,Veg,S,2,263,49,UPI,5,526
364,1/16/2024,3:00:00,Mumbai,Farmhouse,Veg,S,4,339,50,UPI,4,1356
365,1/16/2024,4:00:00,Chennai,Pepper Barbecue,Non-Veg,S,1,573,32,Card,2,573
366,1/16/2024,5:00:00,Pune,Pepper Barbecue,Veg,L,1,241,24,Card,5,241
367,1/16/2024,6:00:00,Bangalore,Farmhouse,Non-Veg,L,3,572,42,UPI,3,1716
368,1/16/2024,7:00:00,Hyderabad,Peppy Paneer,Veg,M,3,505,20,Cash,1,1515
369,1/16/2024,8:00:00,Mumbai,Veg Extravaganza,Non-Veg,L,4,408,29,UPI,2,1632
370,1/16/2024,9:00:00,Hyderabad,Pepper Barbecue,Veg,M,1,503,46,UPI,3,503
371,1/16/2024,10:00:00,Pune,Pepper Barbecue,Non-Veg,L,3,272,27,Wallet,2,816
372,1/16/2024,11:00:00,Pune,Chicken Dominator,Non-Veg,S,4,591,22,UPI,4,2364
373,1/16/2024,12:00:00,Mumbai,Pepper Barbecue,Veg,M,1,352,38,Wallet,3,352
374,1/16/2024,13:00:00,Bangalore,Farmhouse,Veg,M,2,334,21,UPI,5,668
375,1/16/2024,14:00:00,Delhi,Pepper Barbecue,Non-Veg,S,3,561,50,UPI,2,1683
376,1/16/2024,15:00:00,Mumbai,Peppy Paneer,Non-Veg,M,2,463,29,Cash,5,926
377,1/16/2024,16:00:00,Delhi,Veg Extravaganza,Veg,M,1,415,35,Cash,5,415
378,1/16/2024,17:00:00,Chennai,Veg Extravaganza,Veg,S,4,408,56,Card,2,1632
379,1/16/2024,18:00:00,Delhi,Pepper Barbecue,Non-Veg,L,4,403,39,UPI,2,1612
380,1/16/2024,19:00:00,Bangalore,Margherita,Veg,S,1,309,22,Card,1,309
381,1/16/2024,20:00:00,Chennai,Margherita,Non-Veg,L,2,230,54,UPI,1,460
382,1/16/2024,21:00:00,Delhi,Farmhouse,Veg,S,4,211,53,Cash,3,844
383,1/16/2024,22:00:00,Chennai,Margherita,Non-Veg,S,3,326,40,UPI,3,978
384,1/16/2024,23:00:00,Delhi,Farmhouse,Non-Veg,S,2,512,55,Cash,3,1024
385,1/17/2024,0:00:00,Bangalore,Chicken Dominator,Non-Veg,L,2,393,51,UPI,1,786
386,1/17/2024,1:00:00,Delhi,Farmhouse,Veg,L,3,339,37,Card,5,1017
387,1/17/2024,2:00:00,Delhi,Margherita,Non-Veg,S,1,226,53,Cash,4,226
388,1/17/2024,3:00:00,Delhi,Pepper Barbecue,Veg,S,4,245,57,UPI,4,980
389,1/17/2024,4:00:00,Mumbai,Chicken Dominator,Veg,M,2,334,22,Cash,2,668
390,1/17/2024,5:00:00,Mumbai,Margherita,Veg,M,4,516,22,UPI,1,2064
391,1/17/2024,6:00:00,Mumbai,Farmhouse,Veg,L,4,257,46,UPI,2,1028
392,1/17/2024,7:00:00,Bangalore,Peppy Paneer,Non-Veg,S,2,212,21,Card,4,424
393,1/17/2024,8:00:00,Chennai,Veg Extravaganza,Veg,M,1,299,22,Cash,2,299
394,1/17/2024,9:00:00,Pune,Margherita,Non-Veg,L,2,248,36,UPI,1,496
395,1/17/2024,10:00:00,Delhi,Farmhouse,Non-Veg,L,1,490,58,Card,1,490
396,1/17/2024,11:00:00,Delhi,Chicken Dominator,Non-Veg,M,3,293,57,Card,1,879
397,1/17/2024,12:00:00,Bangalore,Margherita,Veg,S,1,294,59,UPI,4,294
398,1/17/2024,13:00:00,Delhi,Margherita,Veg,S,1,344,38,UPI,1,344
399,1/17/2024,14:00:00,Mumbai,Veg Extravaganza,Non-Veg,M,2,271,38,Card,3,542
400,1/17/2024,15:00:00,Pune,Farmhouse,Veg,M,4,578,24,UPI,3,2312
401,1/17/2024,16:00:00,Hyderabad,Peppy Paneer,Veg,L,4,209,24,Card,1,836
402,1/17/2024,17:00:00,Delhi,Chicken Dominator,Veg,L,1,361,33,Cash,3,361
403,1/17/2024,18:00:00,Mumbai,Farmhouse,Veg,M,1,413,46,Cash,1,413
404,1/17/2024,19:00:00,Hyderabad,Chicken Dominator,Non-Veg,M,2,203,55,UPI,4,406
405,1/17/2024,20:00:00,Pune,Margherita,Veg,M,1,423,59,Card,3,423
406,1/17/2024,21:00:00,Hyderabad,Veg Extravaganza,Veg,S,2,580,54,UPI,4,1160
407,1/17/2024,22:00:00,Mumbai,Veg Extravaganza,Veg,S,3,228,40,Card,3,684
408,1/17/2024,23:00:00,Chennai,Pepper Barbecue,Veg,M,1,501,24,Wallet,5,501
409,1/18/2024,0:00:00,Chennai,Peppy Paneer,Veg,S,3,402,43,UPI,5,1206
410,1/18/2024,1:00:00,Hyderabad,Veg Extravaganza,Veg,S,1,276,58,Card,4,276
411,1/18/2024,2:00:00,Bangalore,Margherita,Veg,S,1,258,43,Cash,3,258
412,1/18/2024,3:00:00,Hyderabad,Peppy Paneer,Non-Veg,S,3,395,59,Card,5,1185
413,1/18/2024,4:00:00,Delhi,Farmhouse,Veg,S,3,521,32,UPI,1,1563
414,1/18/2024,5:00:00,Delhi,Veg Extravaganza,Veg,M,2,306,57,UPI,2,612
415,1/18/2024,6:00:00,Chennai,Peppy Paneer,Veg,M,2,541,20,Card,5,1082
416,1/18/2024,7:00:00,Bangalore,Margherita,Veg,M,3,588,58,UPI,5,1764
417,1/18/2024,8:00:00,Mumbai,Pepper Barbecue,Non-Veg,M,1,208,29,Card,1,208
418,1/18/2024,9:00:00,Delhi,Chicken Dominator,Veg,L,2,219,21,UPI,5,438
419,1/18/2024,10:00:00,Chennai,Chicken Dominator,Veg,S,1,348,35,Cash,5,348
420,1/18/2024,11:00:00,Pune,Margherita,Veg,M,4,582,56,UPI,5,2328
421,1/18/2024,12:00:00,Chennai,Margherita,Non-Veg,S,2,216,35,UPI,3,432
422,1/18/2024,13:00:00,Delhi,Chicken Dominator,Veg,M,2,211,42,Card,5,422
423,1/18/2024,14:00:00,Delhi,Pepper Barbecue,Non-Veg,L,2,281,45,UPI,2,562
424,1/18/2024,15:00:00,Chennai,Peppy Paneer,Veg,L,4,266,35,Card,3,1064
425,1/18/2024,16:00:00,Mumbai,Chicken Dominator,Non-Veg,M,3,332,46,UPI,3,996
426,1/18/2024,17:00:00,Hyderabad,Margherita,Non-Veg,M,1,252,49,UPI,4,252
427,1/18/2024,18:00:00,Delhi,Veg Extravaganza,Veg,M,4,405,52,UPI,5,1620
428,1/18/2024,19:00:00,Chennai,Farmhouse,Veg,S,3,432,51,UPI,2,1296
429,1/18/2024,20:00:00,Chennai,Pepper Barbecue,Veg,M,2,253,28,Wallet,2,506
430,1/18/2024,21:00:00,Bangalore,Pepper Barbecue,Veg,M,3,267,30,UPI,4,801
431,1/18/2024,22:00:00,Hyderabad,Veg Extravaganza,Veg,M,3,490,56,Cash,2,1470
432,1/18/2024,23:00:00,Pune,Veg Extravaganza,Veg,S,3,543,25,UPI,3,1629
433,1/19/2024,0:00:00,Mumbai,Margherita,Veg,L,1,368,49,Card,1,368
434,1/19/2024,1:00:00,Pune,Chicken Dominator,Veg,S,3,596,59,Card,3,1788
435,1/19/2024,2:00:00,Hyderabad,Peppy Paneer,Veg,S,3,360,34,Wallet,1,1080
436,1/19/2024,3:00:00,Hyderabad,Pepper Barbecue,Veg,M,3,214,49,Cash,2,642
437,1/19/2024,4:00:00,Hyderabad,Pepper Barbecue,Veg,S,3,390,37,Wallet,5,1170
438,1/19/2024,5:00:00,Pune,Veg Extravaganza,Non-Veg,L,4,214,31,Cash,1,856
439,1/19/2024,6:00:00,Hyderabad,Chicken Dominator,Veg,M,4,486,23,UPI,3,1944
440,1/19/2024,7:00:00,Chennai,Pepper Barbecue,Non-Veg,L,3,562,35,Wallet,3,1686
441,1/19/2024,8:00:00,Pune,Peppy Paneer,Veg,M,3,209,42,Wallet,3,627
442,1/19/2024,9:00:00,Hyderabad,Veg Extravaganza,Veg,L,3,256,30,UPI,3,768
443,1/19/2024,10:00:00,Chennai,Peppy Paneer,Veg,L,2,398,43,Wallet,4,796
444,1/19/2024,11:00:00,Bangalore,Chicken Dominator,Veg,M,3,360,41,Card,2,1080
445,1/19/2024,12:00:00,Hyderabad,Pepper Barbecue,Non-Veg,M,3,462,58,Wallet,5,1386
446,1/19/2024,13:00:00,Pune,Farmhouse,Non-Veg,L,4,588,34,Wallet,4,2352
447,1/19/2024,14:00:00,Delhi,Pepper Barbecue,Veg,S,4,580,34,Cash,2,2320
448,1/19/2024,15:00:00,Hyderabad,Chicken Dominator,Non-Veg,M,4,452,29,Cash,1,1808
449,1/19/2024,16:00:00,Delhi,Pepper Barbecue,Veg,S,1,318,47,UPI,4,318
450,1/19/2024,17:00:00,Chennai,Pepper Barbecue,Non-Veg,S,2,279,55,UPI,4,558
451,1/19/2024,18:00:00,Bangalore,Margherita,Non-Veg,S,3,323,36,UPI,4,969
452,1/19/2024,19:00:00,Mumbai,Pepper Barbecue,Veg,M,4,512,55,UPI,4,2048
453,1/19/2024,20:00:00,Bangalore,Pepper Barbecue,Veg,M,1,271,41,UPI,1,271
454,1/19/2024,21:00:00,Hyderabad,Peppy Paneer,Veg,S,3,367,42,Card,3,1101
455,1/19/2024,22:00:00,Delhi,Farmhouse,Non-Veg,L,3,483,48,UPI,4,1449
456,1/19/2024,23:00:00,Delhi,Peppy Paneer,Veg,M,4,235,41,Card,2,940
457,1/20/2024,0:00:00,Pune,Peppy Paneer,Non-Veg,L,3,511,30,Cash,3,1533
458,1/20/2024,1:00:00,Delhi,Veg Extravaganza,Non-Veg,L,3,374,55,Card,1,1122
459,1/20/2024,2:00:00,Pune,Margherita,Veg,L,3,398,48,Card,5,1194
460,1/20/2024,3:00:00,Chennai,Peppy Paneer,Veg,L,4,315,51,UPI,1,1260
461,1/20/2024,4:00:00,Mumbai,Chicken Dominator,Non-Veg,L,1,514,33,UPI,5,514
462,1/20/2024,5:00:00,Hyderabad,Chicken Dominator,Veg,L,3,419,37,Card,2,1257
463,1/20/2024,6:00:00,Pune,Pepper Barbecue,Non-Veg,S,1,578,57,Card,5,578
464,1/20/2024,7:00:00,Mumbai,Veg Extravaganza,Veg,M,3,265,56,Card,4,795
465,1/20/2024,8:00:00,Delhi,Margherita,Veg,L,4,464,53,Card,3,1856
466,1/20/2024,9:00:00,Delhi,Margherita,Veg,M,1,333,42,UPI,3,333
467,1/20/2024,10:00:00,Mumbai,Pepper Barbecue,Non-Veg,L,4,318,51,UPI,4,1272
468,1/20/2024,11:00:00,Delhi,Chicken Dominator,Veg,L,2,321,22,Cash,3,642
469,1/20/2024,12:00:00,Chennai,Farmhouse,Non-Veg,S,3,520,41,UPI,1,1560
470,1/20/2024,13:00:00,Chennai,Veg Extravaganza,Veg,L,2,586,42,Card,4,1172
471,1/20/2024,14:00:00,Mumbai,Pepper Barbecue,Non-Veg,S,2,582,23,Cash,4,1164
472,1/20/2024,15:00:00,Pune,Veg Extravaganza,Veg,M,2,286,32,UPI,3,572
473,1/20/2024,16:00:00,Pune,Chicken Dominator,Veg,M,3,488,51,Card,5,1464
474,1/20/2024,17:00:00,Mumbai,Chicken Dominator,Non-Veg,S,4,336,48,Card,2,1344
475,1/20/2024,18:00:00,Pune,Farmhouse,Veg,M,2,252,59,Card,5,504
476,1/20/2024,19:00:00,Pune,Farmhouse,Veg,M,1,404,59,UPI,1,404
477,1/20/2024,20:00:00,Chennai,Margherita,Veg,S,3,547,29,Cash,4,1641
478,1/20/2024,21:00:00,Pune,Veg Extravaganza,Non-Veg,L,4,250,32,UPI,4,1000
479,1/20/2024,22:00:00,Bangalore,Veg Extravaganza,Non-Veg,M,4,526,36,Card,1,2104
480,1/20/2024,23:00:00,Hyderabad,Chicken Dominator,Veg,M,2,599,57,UPI,2,1198
481,1/21/2024,0:00:00,Delhi,Margherita,Veg,S,3,239,21,UPI,4,717
482,1/21/2024,1:00:00,Bangalore,Pepper Barbecue,Non-Veg,L,2,449,36,UPI,5,898
483,1/21/2024,2:00:00,Pune,Veg Extravaganza,Veg,L,1,417,45,UPI,1,417
484,1/21/2024,3:00:00,Chennai,Margherita,Non-Veg,S,4,378,57,UPI,4,1512
485,1/21/2024,4:00:00,Mumbai,Margherita,Veg,S,4,238,56,UPI,5,952
486,1/21/2024,5:00:00,Pune,Chicken Dominator,Non-Veg,L,3,382,24,Cash,1,1146
487,1/21/2024,6:00:00,Chennai,Margherita,Non-Veg,M,4,423,44,UPI,1,1692
488,1/21/2024,7:00:00,Hyderabad,Farmhouse,Non-Veg,S,3,363,28,Cash,1,1089
489,1/21/2024,8:00:00,Pune,Farmhouse,Non-Veg,M,2,433,47,Cash,2,866
490,1/21/2024,9:00:00,Mumbai,Peppy Paneer,Veg,M,1,576,41,Card,1,576
491,1/21/2024,10:00:00,Chennai,Chicken Dominator,Veg,L,3,392,48,Card,3,1176
492,1/21/2024,11:00:00,Chennai,Pepper Barbecue,Veg,S,2,284,54,UPI,3,568
493,1/21/2024,12:00:00,Chennai,Peppy Paneer,Non-Veg,M,1,442,39,Wallet,1,442
494,1/21/2024,13:00:00,Hyderabad,Farmhouse,Non-Veg,S,4,372,24,Card,4,1488
495,1/21/2024,14:00:00,Pune,Peppy Paneer,Non-Veg,L,1,592,58,Wallet,3,592
496,1/21/2024,15:00:00,Hyderabad,Chicken Dominator,Veg,L,1,236,51,UPI,5,236
497,1/21/2024,16:00:00,Delhi,Chicken Dominator,Veg,L,1,286,58,Cash,5,286
498,1/21/2024,17:00:00,Delhi,Margherita,Veg,M,4,328,29,UPI,4,1312
499,1/21/2024,18:00:00,Pune,Veg Extravaganza,Non-Veg,M,3,393,59,Cash,5,1179
500,1/21/2024,19:00:00,Hyderabad,Margherita,Veg,L,3,518,36,UPI,4,1554
501,1/21/2024,20:00:00,Mumbai,Chicken Dominator,Veg,S,1,242,56,Card,5,242
502,1/21/2024,21:00:00,Chennai,Farmhouse,Non-Veg,L,2,555,34,Card,1,1110
503,1/21/2024,22:00:00,Chennai,Pepper Barbecue,Veg,S,2,358,28,Card,5,716
504,1/21/2024,23:00:00,Pune,Farmhouse,Veg,M,1,304,51,UPI,1,304
505,1/22/2024,0:00:00,Delhi,Margherita,Veg,M,1,428,42,Card,5,428
506,1/22/2024,1:00:00,Delhi,Pepper Barbecue,Non-Veg,L,2,416,30,UPI,5,832
507,1/22/2024,2:00:00,Chennai,Chicken Dominator,Veg,L,1,463,32,Card,5,463
508,1/22/2024,3:00:00,Pune,Farmhouse,Non-Veg,M,1,248,37,Card,1,248
509,1/22/2024,4:00:00,Hyderabad,Chicken Dominator,Veg,M,3,551,28,UPI,5,1653
510,1/22/2024,5:00:00,Delhi,Pepper Barbecue,Non-Veg,L,3,322,24,Cash,5,966
511,1/22/2024,6:00:00,Hyderabad,Pepper Barbecue,Veg,S,1,502,41,UPI,2,502
512,1/22/2024,7:00:00,Delhi,Farmhouse,Veg,L,1,224,51,UPI,1,224
513,1/22/2024,8:00:00,Delhi,Chicken Dominator,Non-Veg,M,4,330,21,Card,3,1320
514,1/22/2024,9:00:00,Bangalore,Peppy Paneer,Non-Veg,M,3,569,40,Cash,4,1707
515,1/22/2024,10:00:00,Delhi,Chicken Dominator,Veg,S,1,423,47,Card,2,423
516,1/22/2024,11:00:00,Mumbai,Pepper Barbecue,Non-Veg,M,4,298,43,Cash,5,1192
517,1/22/2024,12:00:00,Pune,Chicken Dominator,Veg,S,4,551,43,Card,3,2204
518,1/22/2024,13:00:00,Pune,Margherita,Non-Veg,S,4,489,33,Cash,3,1956
519,1/22/2024,14:00:00,Hyderabad,Peppy Paneer,Non-Veg,S,4,396,56,UPI,5,1584
520,1/22/2024,15:00:00,Delhi,Veg Extravaganza,Veg,M,3,308,46,Cash,5,924
521,1/22/2024,16:00:00,Mumbai,Margherita,Non-Veg,M,4,547,43,UPI,2,2188
522,1/22/2024,17:00:00,Hyderabad,Veg Extravaganza,Veg,L,3,419,25,Card,1,1257
523,1/22/2024,18:00:00,Bangalore,Farmhouse,Veg,S,4,463,45,UPI,2,1852
524,1/22/2024,19:00:00,Hyderabad,Veg Extravaganza,Non-Veg,M,4,407,34,Wallet,1,1628
525,1/22/2024,20:00:00,Hyderabad,Chicken Dominator,Non-Veg,M,2,518,48,Card,3,1036
526,1/22/2024,21:00:00,Delhi,Veg Extravaganza,Veg,M,3,281,55,Cash,4,843
527,1/22/2024,22:00:00,Bangalore,Pepper Barbecue,Veg,L,2,224,29,UPI,5,448
528,1/22/2024,23:00:00,Hyderabad,Margherita,Veg,M,2,385,47,UPI,2,770
529,1/23/2024,0:00:00,Mumbai,Margherita,Non-Veg,L,4,584,28,UPI,3,2336
530,1/23/2024,1:00:00,Mumbai,Veg Extravaganza,Veg,M,3,207,40,Card,2,621
531,1/23/2024,2:00:00,Pune,Margherita,Veg,M,1,323,29,Cash,1,323
532,1/23/2024,3:00:00,Bangalore,Pepper Barbecue,Veg,M,4,348,23,UPI,5,1392
533,1/23/2024,4:00:00,Bangalore,Margherita,Veg,L,3,297,23,UPI,1,891
534,1/23/2024,5:00:00,Pune,Veg Extravaganza,Veg,L,2,415,25,UPI,1,830
535,1/23/2024,6:00:00,Hyderabad,Peppy Paneer,Veg,M,3,300,45,Card,1,900
536,1/23/2024,7:00:00,Bangalore,Peppy Paneer,Veg,L,4,417,59,UPI,3,1668
537,1/23/2024,8:00:00,Mumbai,Farmhouse,Veg,S,3,566,35,Wallet,5,1698
538,1/23/2024,9:00:00,Mumbai,Margherita,Non-Veg,L,2,458,27,UPI,4,916
539,1/23/2024,10:00:00,Delhi,Veg Extravaganza,Veg,S,3,590,47,Cash,2,1770
540,1/23/2024,11:00:00,Bangalore,Margherita,Non-Veg,S,3,555,35,Card,1,1665
541,1/23/2024,12:00:00,Hyderabad,Chicken Dominator,Non-Veg,S,2,210,57,UPI,5,420
542,1/23/2024,13:00:00,Pune,Pepper Barbecue,Non-Veg,L,4,258,20,Cash,2,1032
543,1/23/2024,14:00:00,Pune,Margherita,Non-Veg,L,1,449,38,UPI,5,449
544,1/23/2024,15:00:00,Hyderabad,Margherita,Veg,L,2,339,36,Card,2,678
545,1/23/2024,16:00:00,Chennai,Peppy Paneer,Veg,L,2,534,47,Card,5,1068
546,1/23/2024,17:00:00,Delhi,Pepper Barbecue,Veg,M,4,237,31,UPI,4,948
547,1/23/2024,18:00:00,Pune,Veg Extravaganza,Veg,L,4,321,25,Cash,5,1284
548,1/23/2024,19:00:00,Bangalore,Margherita,Non-Veg,L,3,264,26,Card,5,792
549,1/23/2024,20:00:00,Delhi,Peppy Paneer,Non-Veg,M,2,345,27,Cash,1,690
550,1/23/2024,21:00:00,Bangalore,Farmhouse,Non-Veg,S,3,501,22,UPI,1,1503
551,1/23/2024,22:00:00,Mumbai,Pepper Barbecue,Veg,M,3,324,40,UPI,1,972
